election_id,election_date,state,jurisdiction_level,jurisdiction_name,office_or_issue,district_name,district_number,election_type,voter_facing,votenow_location_string,search_tokens,source_name,source_url,verification_status,verification_notes,last_verified_at,anomaly_flag
bab85686-b41b-40da-bbcf-b9f986589379,2026-05-12,NE,state_legislative_district,Nebraska State Senate District 41,Special primary election for Nebraska State Senate District 41,Nebraska State Senate District 41,41,special_primary,Y,"Nebraska State Senate District 41, NE","nebraska,state,senate,district,41,ne",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
b7991e00-1f88-4c2d-9eea-c0a1eaf6f583,2026-05-12,NE,statewide,Statewide,Nebraska statewide primary election,Nebraska statewide primary election,,primary,Y,NE Statewide,"statewide,nebraska,ne",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
e77c8506-d669-4692-9424-b48cd7f73ffe,2026-05-12,NE,special_district,University of Nebraska Board of Regents District 4,Special primary for University of Nebraska Board of Regents District 4,University of Nebraska Board of Regents District 4,4,special_primary,Y,"University of Nebraska Board of Regents District 4, NE","university,of,nebraska,board,regents,district,4,ne",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
2b2576d8-8f0a-426c-99aa-e87ff948b04b,2026-05-12,NE,city,Westside Community Schools,Westside Community Schools general election,Westside Community Schools,,general,Y,"Westside Community Schools, NE","westside,community,schools,nebraska,ne",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
58fc2ddd-22c1-4e6d-b5f9-9f699ccd774a,2026-05-12,NJ,city,Newark,Newark city general election,Newark,,general,Y,"Newark, NJ","newark,new,jersey,nj",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
b7664e7c-4606-4449-ad05-679f93240d2e,2026-05-12,WV,statewide,Statewide,West Virginia general election for judicial candidates,West Virginia,,general,Y,WV Statewide,"statewide,west,virginia,wv",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source | Unusual statewide general timing,,True
817e33ab-70c8-48cb-8334-a92d3d90e7e2,2026-05-12,WV,statewide,Statewide,West Virginia statewide primary election,West Virginia statewide primary election,,primary,Y,WV Statewide,"statewide,west,virginia,wv",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
537dcd18-b074-40da-8db6-3ed0794c252f,2026-05-12,WV,judicial_district,West Virginia,West Virginia Supreme Court special general election,West Virginia,,special_general,Y,"West Virginia, WV","west,virginia,wv",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source | Ambiguous statewide listing retained for review,,False
2a0ef709-5d99-409a-8926-cb630b1c6569,2026-05-12,WV,state_legislative_district,West Virginia State Senate District 17,Special primary election for West Virginia State Senate District 17,West Virginia State Senate District 17,17,special_primary,Y,"West Virginia State Senate District 17, WV","west,virginia,state,senate,district,17,wv",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
3503dd71-50ca-4a20-93dd-0098a34c94ea,2026-05-12,WV,state_legislative_district,West Virginia State Senate District 3,Special primary election for West Virginia State Senate District 3,West Virginia State Senate District 3,3,special_primary,Y,"West Virginia State Senate District 3, WV","west,virginia,state,senate,district,3,wv",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
0c934e5d-7459-4c5b-b26d-2c680a478c98,2026-05-16,LA,city,Baton Rouge,Baton Rouge special primary,Baton Rouge,,special_primary,Y,"Baton Rouge, LA","baton,rouge,louisiana,la",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
de753345-7b8b-4300-9d6e-104830a0a0a4,2026-05-16,LA,special_district,Caddo Parish School Board District 8,Special primary for Caddo Parish School Board District 8,Caddo Parish School Board District 8,8,special_primary,Y,"Caddo Parish School Board District 8, LA","caddo,parish,school,board,district,8,louisiana,la",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
af1090f1-555d-4dac-940e-a7320546de70,2026-05-16,LA,special_district,Louisiana Board of Elementary and Secondary Education District 1,Special election primary for Louisiana Board of Elementary and Secondary Education District 1,Louisiana Board of Elementary and Secondary Education District 1,1,special_primary,Y,"Louisiana Board of Elementary and Secondary Education District 1, LA","louisiana,board,of,elementary,and,secondary,education,district,1,la",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
312c4d90-f787-4b19-95ee-f7b968aa2c39,2026-05-16,LA,judicial_district,Louisiana Supreme Court District 1,Louisiana Supreme Court special primary,Louisiana Supreme Court District 1,1,special_primary,Y,"Louisiana Supreme Court District 1, LA","louisiana,supreme,court,district,1,la",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
f7ed1da0-c08c-4257-8727-895c99106411,2026-05-16,LA,city,New Orleans,Orleans Parish Civil and Criminal District Court special primary,New Orleans,,special_primary,Y,"New Orleans, LA","new,orleans,louisiana,la",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
0af6929a-6eb7-435a-8522-948c1e4930e3,2026-05-16,LA,statewide,Statewide,Louisiana statewide party primary,Louisiana statewide party primary,,primary,Y,LA Statewide,"statewide,louisiana,la",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
c09079e5-e040-4eb3-a0a6-515d8ba69c57,2026-05-19,AL,statewide,Statewide,Alabama statewide primary election,Alabama statewide primary election,,primary,Y,AL Statewide,"statewide,alabama,al",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
63dae149-f309-418a-8b2e-4db3871d8fb2,2026-05-19,AZ,recall,Benson,Benson City Council recall,Benson,,recall,Y,"Benson, AZ","benson,arizona,az",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
0d064ab5-5800-4069-ae3b-7937a39ed5e2,2026-05-19,GA,school_district,Cherokee County School District,Cherokee County School District District 3 special primary,Cherokee County School District,,special_primary,Y,"Cherokee County School District, GA","cherokee,county,school,district,georgia,ga",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
dd4719ff-6457-4ed3-a30e-13a7e47871cd,2026-05-19,GA,statewide,Statewide,Georgia statewide judicial and school board general election,Georgia,,general,Y,GA Statewide,"statewide,georgia,ga",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source | Ambiguous statewide listing retained for review | Unusual statewide general timing,,True
f13ccfaf-38a1-4628-8ad8-e343b9514226,2026-05-19,GA,statewide,Statewide,Georgia statewide primary election,Georgia statewide primary election,,primary,Y,GA Statewide,"statewide,georgia,ga",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
50bafd12-f727-45c4-b99e-5c17f406aad1,2026-05-19,ID,statewide,Statewide,Idaho statewide primary,Idaho statewide primary,,primary,Y,ID Statewide,"statewide,idaho,id",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
dfd9a46f-c5e8-49f2-971f-793837231557,2026-05-19,KY,statewide,Statewide,Kentucky statewide primary election,Kentucky statewide primary election,,primary,Y,KY Statewide,"statewide,kentucky,ky",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
54c52d30-a085-409b-bd67-38617a8dd948,2026-05-19,NY,school_district,Lackawanna City School District,Lackawanna City School District general election,Lackawanna City School District,,general,Y,"Lackawanna City School District, NY","lackawanna,city,school,district,new,york,ny",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
cbf4f087-4bd6-4e71-b435-377877fff2ff,2026-05-19,OR,statewide,Statewide,Oregon statewide primary election,Oregon statewide primary election,,primary,Y,OR Statewide,"statewide,oregon,or",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
0eb90107-80a1-4336-b784-343b2231204b,2026-05-19,PA,state_legislative_district,Pennsylvania House of Representatives District 196,Special election Pennsylvania House of Representatives District 196,Pennsylvania House of Representatives District 196,196,special_general,Y,"Pennsylvania House of Representatives District 196, PA","pennsylvania,house,of,representatives,district,196,pa",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
b9951c55-fab7-4aeb-bdf6-5c50c52e9ef3,2026-05-19,PA,statewide,Statewide,Pennsylvania statewide primary election,Pennsylvania statewide primary election,,primary,Y,PA Statewide,"statewide,pennsylvania,pa",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
941a9119-1de8-462d-9882-1fe9fc8aace6,2026-05-26,TX,statewide,Statewide,Texas statewide primary runoff election,Texas,,runoff,Y,TX Statewide,"statewide,texas,tx",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
da01a472-bc74-4742-b2d0-783468fa8b39,2026-06-02,CA,county,Alameda County,Alameda County District Attorney special primary election,Alameda County,,special_primary,Y,"Alameda County, CA","alameda,county,california,ca",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
9836657c-6bdb-464a-a12e-22341ce446ae,2026-06-02,CA,special_district,California District 1,California 1st Congressional District special primary election,California District 1,1,special_primary,Y,"California District 1, CA","california,district,1,ca",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
1851bcd6-76a2-4f14-aab6-ce86d6aafce9,2026-06-02,CA,school_district,Compton Unified School District,Compton Unified School District general election,Compton Unified School District,,general,Y,"Compton Unified School District, CA","compton,unified,school,district,california,ca",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
2058b782-3800-4d4c-a52f-d30f4e4cdd64,2026-06-02,CA,city,Riverside,"General election in Riverside, California",Riverside,,general,Y,"Riverside, CA","riverside,california,ca",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
5c6f7288-25e1-4ebf-a5b0-c298d1797b3e,2026-06-02,CA,recall,San Benito County,Recall election,San Benito County,,recall,Y,"San Benito County, CA","san,benito,county,california,ca",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
5593b807-a882-49ec-8c1f-03f2fba9dd00,2026-06-02,CA,city,San Francisco,San Francisco special election,San Francisco,,special_general,Y,"San Francisco, CA","san,francisco,california,ca",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
ec285580-46d7-4236-9685-50e76dba090d,2026-06-02,CA,statewide,Statewide,California statewide primary election,California statewide primary election,,primary,Y,CA Statewide,"statewide,california,ca",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
ae3d6e1d-058f-488e-9660-6cb85976151c,2026-06-02,CA,school_district,Twin Rivers Unified School District,Twin Rivers Unified School District general election,Twin Rivers Unified School District,,general,Y,"Twin Rivers Unified School District, CA","twin,rivers,unified,school,district,california,ca",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
2e2631c3-2a87-4ff7-be01-3cee82b35b97,2026-06-02,IA,statewide,Statewide,Iowa statewide primary election,Iowa statewide primary election,,primary,Y,IA Statewide,"statewide,iowa,ia",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
2dbf934e-98ec-4c3b-9f34-e635cdff4ab5,2026-06-02,MT,statewide,Statewide,Montana statewide primary election,Montana statewide primary election,,primary,Y,MT Statewide,"statewide,montana,mt",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
bacc5c0d-f427-46e6-bb03-471b9aab9fc3,2026-06-02,NJ,statewide,Statewide,New Jersey statewide primary election,New Jersey statewide primary election,,primary,Y,NJ Statewide,"statewide,new,jersey,nj",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
611e795c-8e2e-4795-940c-a4b7b4ad10ac,2026-06-02,NM,state_legislative_district,New Mexico State Senate District 33,New Mexico State Senate District 33 special primary election,New Mexico State Senate District 33,33,special_primary,Y,"New Mexico State Senate District 33, NM","new,mexico,state,senate,district,33,nm",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
9bcd5ec8-4100-455a-bd28-f87c683cf948,2026-06-02,NM,statewide,Statewide,New Mexico statewide primary election,New Mexico statewide primary election,,primary,Y,NM Statewide,"statewide,new,mexico,nm",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
83762c47-58d3-4b9d-8305-6bb019b9b535,2026-06-02,SD,statewide,Statewide,South Dakota statewide primary election,South Dakota statewide primary election,,primary,Y,SD Statewide,"statewide,south,dakota,sd",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
3ab24729-168d-464b-a083-bdc77973e7b5,2026-06-06,TX,special_district,Fort Worth City Council District 10,Special general runoff election for Fort Worth City Council District 10,Fort Worth City Council District 10,10,runoff,Y,"Fort Worth City Council District 10, TX","fort,worth,city,council,district,10,texas,tx",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
b29fe7b2-f8d5-47af-bf66-c1b4caa6ca9e,2026-06-09,ME,state_legislative_district,Maine House of Representatives District 29,Special general election for Maine House of Representatives District 29,Maine House of Representatives District 29,29,special_general,Y,"Maine House of Representatives District 29, ME","maine,house,of,representatives,district,29,me",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
7301c8f8-5d7a-4936-90c5-7289be45e276,2026-06-09,ME,statewide,Statewide,Maine statewide primary election,Maine statewide primary election,,primary,Y,ME Statewide,"statewide,maine,me",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
dd821863-7315-4791-b8e5-12f8ead77319,2026-06-09,ND,statewide,Statewide,North Dakota statewide primary election,North Dakota statewide primary election,,primary,Y,ND Statewide,"statewide,north,dakota,nd",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
2a4e35fc-c4f4-4688-a7bd-4756e9e3213e,2026-06-09,ND,statewide,Statewide,North Dakota statewide special election primary,North Dakota,,special_primary,Y,ND Statewide,"statewide,north,dakota,nd",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
75d2e72d-0802-4127-ba86-6f178fe97293,2026-06-09,NJ,city,Newark,Newark city general election runoff,Newark,,runoff,Y,"Newark, NJ","newark,new,jersey,nj",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
bd2ce474-62af-4d50-ac37-ee431c6775aa,2026-06-09,NV,statewide,Statewide,Nevada statewide primary election,Nevada statewide primary election,,primary,Y,NV Statewide,"statewide,nevada,nv",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
3b0891aa-bb78-428d-badc-8dac3890bf9f,2026-06-09,SC,statewide,Statewide,South Carolina statewide primary election,South Carolina statewide primary election,,primary,Y,SC Statewide,"statewide,south,carolina,sc",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
72756d0e-171e-4762-948a-e546fb869346,2026-06-16,AL,statewide,Statewide,Alabama statewide primary runoff election,Alabama,,runoff,Y,AL Statewide,"statewide,alabama,al",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
2faab038-fee6-4786-90f4-3491a0e842aa,2026-06-16,DC,special_district,District of Columbia 2026 primary election,District of Columbia 2026 primary election,District of Columbia 2026 primary election,of,primary,Y,"District of Columbia 2026 primary election, DC","district,of,columbia,2026,primary,election,dc",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
26ba87d8-0fa1-42f7-9247-0a03e7d4c345,2026-06-16,DC,statewide,Statewide,"Special general election for Washington, D.C., city council at-large",District of Columbia,of,special_general,Y,DC Statewide,"statewide,of,district,columbia,dc",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source | Unusual statewide general timing,,True
2dae8705-10c4-4ed2-a998-dd2228341e9a,2026-06-16,GA,school_district,Cherokee County School District,Cherokee County School District District 3 special primary runoff,Cherokee County School District,,runoff,Y,"Cherokee County School District, GA","cherokee,county,school,district,georgia,ga",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
719eb594-2c9e-4b21-b6a9-192edf923973,2026-06-16,GA,school_district,DeKalb County School District,DeKalb County School District general runoff election,DeKalb County School District,,runoff,Y,"DeKalb County School District, GA","dekalb,county,school,district,georgia,ga",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
5ae4b22e-a1eb-4cee-9bba-9e6f02d89425,2026-06-16,GA,county,Fulton County Schools,Fulton County Schools general runoff election,Fulton County Schools,,runoff,Y,"Fulton County Schools, GA","fulton,county,schools,georgia,ga",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
04c8e4e9-045d-4404-a92e-4d9e945e43c5,2026-06-16,GA,school_district,Gwinnett County Public Schools,Gwinnett County Public Schools general runoff election,Gwinnett County Public Schools,,runoff,Y,"Gwinnett County Public Schools, GA","gwinnett,county,public,schools,georgia,ga",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
55246fb9-36d0-44f3-a562-0e0698f0497d,2026-06-16,GA,county,Henry County Schools,Henry County Schools general runoff election,Henry County Schools,,runoff,Y,"Henry County Schools, GA","henry,county,schools,georgia,ga",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
147cbba8-6c48-418d-b46c-60941c766065,2026-06-16,GA,school_district,Muscogee County School District,Muscogee County School District general runoff election,Muscogee County School District,,runoff,Y,"Muscogee County School District, GA","muscogee,county,school,district,georgia,ga",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
24060f7c-8106-4ae6-ab1c-17f59c4bf5f8,2026-06-16,GA,county,Savannah-Chatham County Public School System,Savannah-Chatham County Public School System general runoff election,Savannah-Chatham County Public School System,,runoff,Y,"Savannah-Chatham County Public School System, GA","savannah,chatham,county,public,school,system,georgia,ga",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
889aa97b-19e9-4c75-bfe1-d3ea0a933a6a,2026-06-16,GA,statewide,Statewide,Georgia statewide primary runoff election,Georgia,,runoff,Y,GA Statewide,"statewide,georgia,ga",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
a9debb32-c064-4248-a6f8-fa16d3322a7d,2026-06-16,OK,state_legislative_district,Oklahoma House of Representatives District 92,Special primary for Oklahoma House of Representatives District 92,Oklahoma House of Representatives District 92,92,special_primary,Y,"Oklahoma House of Representatives District 92, OK","oklahoma,house,of,representatives,district,92,ok",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
96ed89fc-1d48-4e27-98bd-63c66b9df05e,2026-06-16,OK,state_legislative_district,Oklahoma State Senate District 17,Special primary for Oklahoma State Senate District 17,Oklahoma State Senate District 17,17,special_primary,Y,"Oklahoma State Senate District 17, OK","oklahoma,state,senate,district,17,ok",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
b727e275-7ecb-4e70-b0b6-d4273f2494b2,2026-06-16,OK,statewide,Statewide,Oklahoma statewide primary election,Oklahoma statewide primary election,,primary,Y,OK Statewide,"statewide,oklahoma,ok",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
c5acabcd-429a-454d-af08-607ed1297233,2026-06-16,VA,statewide,Statewide,Virginia statewide primary election,Virginia statewide primary election,,primary,Y,VA Statewide,"statewide,virginia,va",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
023cf018-b3a2-4e2c-978e-2f507851548e,2026-06-23,MD,statewide,Statewide,Maryland statewide primary election,Maryland statewide primary election,,primary,Y,MD Statewide,"statewide,maryland,md",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
00f20bcb-fb27-4ba7-8e83-c496366ac2ae,2026-06-23,NY,statewide,Statewide,New York statewide primary,New York statewide primary,,primary,Y,NY Statewide,"statewide,new,york,ny",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
a7ec7da7-5187-49af-8630-f79b10656361,2026-06-23,SC,statewide,Statewide,South Carolina statewide primary runoff election,South Carolina,,runoff,Y,SC Statewide,"statewide,south,carolina,sc",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
e889d336-e220-4469-9e4e-ce2ec0f1e383,2026-06-23,UT,statewide,Statewide,Utah statewide primary election,Utah statewide primary election,,primary,Y,UT Statewide,"statewide,utah,ut",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
27321bd2-2b7f-4e6f-a26b-ea7e2926b375,2026-06-23,UT,special_district,Utah State Board of Education District 7,Special election primary for Utah State Board of Education District 7,Utah State Board of Education District 7,7,special_primary,Y,"Utah State Board of Education District 7, UT","utah,state,board,of,education,district,7,ut",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
1b842f53-7da2-4bcf-8f29-258bab44a874,2026-06-27,LA,city,Baton Rouge,Baton Rouge special election,Baton Rouge,,special_general,Y,"Baton Rouge, LA","baton,rouge,louisiana,la",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
9b43d0c0-d69f-434a-bcc7-389713f88ee4,2026-06-27,LA,special_district,Caddo Parish School Board District 8,Special general election for Caddo Parish School Board District 8,Caddo Parish School Board District 8,8,special_general,Y,"Caddo Parish School Board District 8, LA","caddo,parish,school,board,district,8,louisiana,la",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
d7ba7a99-4bf5-44ab-9d4b-9340bf180fc6,2026-06-27,LA,city,New Orleans,Orleans Parish Civil and Criminal District Court special general election,New Orleans,,special_general,Y,"New Orleans, LA","new,orleans,louisiana,la",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
106e382d-fa82-4c58-ad13-d273d4b519fd,2026-06-27,LA,statewide,Statewide,Louisiana statewide party primary runoff,Louisiana,,runoff,Y,LA Statewide,"statewide,louisiana,la",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
e555afb3-355c-40b8-a3b1-ff1a496a6201,2026-06-30,CO,state_legislative_district,Colorado State Senate District 17,Special primary for Colorado State Senate District 17,Colorado State Senate District 17,17,special_primary,Y,"Colorado State Senate District 17, CO","colorado,state,senate,district,17,co",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
c06006e2-8ae2-4217-9a4d-ad3359b58942,2026-06-30,CO,state_legislative_district,Colorado State Senate District 29,Special primary for Colorado State Senate District 29,Colorado State Senate District 29,29,special_primary,Y,"Colorado State Senate District 29, CO","colorado,state,senate,district,29,co",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
8a8f1e69-a62c-4071-8d30-e51867108cce,2026-06-30,CO,state_legislative_district,Colorado State Senate District 31,Special primary for Colorado State Senate District 31,Colorado State Senate District 31,31,special_primary,Y,"Colorado State Senate District 31, CO","colorado,state,senate,district,31,co",Ballotpedia Elections Calendar,https://ballotpedia.org/Elections_calendar,needs_official_verification,Source: Ballotpedia calendar — requires confirmation with official state source,,False
