geoid,state,county,total_hh,poor_hh,snap_hh,coverage_ratio,unserved_poor_hh
29131,MO,"Miller County, MO",9857.0,1587.0,875.0,0.551,712
05033,AR,"Crawford County, AR",23357.0,3100.0,2391.0,0.771,709
20125,KS,"Montgomery County, KS",12880.0,2218.0,1510.0,0.681,708
22019,LA,"Calcasieu Parish, LA",77957.0,12908.0,12201.0,0.945,707
12131,FL,"Walton County, FL",34362.0,3942.0,3236.0,0.821,706
53037,WA,"Kittitas County, WA",19993.0,3165.0,2459.0,0.777,706
24025,MD,"Harford County, MD",101795.0,8262.0,7558.0,0.915,704
28139,MS,"Tippah County, MS",8017.0,1435.0,731.0,0.509,704
28099,MS,"Neshoba County, MS",10283.0,2366.0,1666.0,0.704,700
49043,UT,"Summit County, UT",15730.0,922.0,222.0,0.241,700
28011,MS,"Bolivar County, MS",11915.0,3792.0,3094.0,0.816,698
19163,IA,"Scott County, IA",73132.0,8241.0,7544.0,0.915,697
21083,KY,"Graves County, KY",14139.0,2793.0,2096.0,0.75,697
04017,AZ,"Navajo County, AZ",40063.0,9575.0,8879.0,0.927,696
08014,CO,"Broomfield County, CO",31760.0,1908.0,1212.0,0.635,696
37061,NC,"Duplin County, NC",20787.0,3985.0,3290.0,0.826,695
26021,MI,"Berrien County, MI",63999.0,9750.0,9057.0,0.929,693
27049,MN,"Goodhue County, MN",19727.0,2184.0,1491.0,0.683,693
48477,TX,"Washington County, TX",15481.0,2345.0,1653.0,0.705,692
48183,TX,"Gregg County, TX",48277.0,7221.0,6530.0,0.904,691
48025,TX,"Bee County, TX",8807.0,1888.0,1201.0,0.636,687
31001,NE,"Adams County, NE",13076.0,1874.0,1189.0,0.634,685
13113,GA,"Fayette County, GA",44581.0,2826.0,2145.0,0.759,681
28101,MS,"Newton County, MS",7713.0,1583.0,903.0,0.57,680
42091,PA,"Montgomery County, PA",335505.0,22952.0,22272.0,0.97,680
45067,SC,"Marion County, SC",12177.0,3390.0,2710.0,0.799,680
13021,GA,"Bibb County, GA",59921.0,14038.0,13362.0,0.952,676
06055,CA,"Napa County, CA",49763.0,4100.0,3425.0,0.835,675
45047,SC,"Greenwood County, SC",27884.0,4480.0,3806.0,0.85,674
05023,AR,"Cleburne County, AR",10522.0,1571.0,903.0,0.575,668
05035,AR,"Crittenden County, AR",18203.0,3587.0,2924.0,0.815,663
33001,NH,"Belknap County, NH",26337.0,2475.0,1812.0,0.732,663
19155,IA,"Pottawattamie County, IA",37642.0,4352.0,3693.0,0.849,659
05003,AR,"Ashley County, AR",7356.0,1627.0,969.0,0.596,658
29141,MO,"Morgan County, MO",8699.0,1715.0,1059.0,0.617,656
29147,MO,"Nodaway County, MO",8460.0,1358.0,704.0,0.518,654
22017,LA,"Caddo Parish, LA",95771.0,21327.0,20674.0,0.969,653
40031,OK,"Comanche County, OK",44898.0,7899.0,7246.0,0.917,653
18033,IN,"DeKalb County, IN",17096.0,1734.0,1082.0,0.624,652
01109,AL,"Pike County, AL",12484.0,2785.0,2135.0,0.767,650
47133,TN,"Overton County, TN",9071.0,1714.0,1067.0,0.623,647
04012,AZ,"La Paz County, AZ",8959.0,1678.0,1036.0,0.617,642
13153,GA,"Houston County, GA",63851.0,7228.0,6588.0,0.911,640
05061,AR,"Howard County, AR",5098.0,1139.0,501.0,0.44,638
48291,TX,"Liberty County, TX",31183.0,5827.0,5190.0,0.891,637
38093,ND,"Stutsman County, ND",9437.0,1519.0,885.0,0.583,634
29021,MO,"Buchanan County, MO",33439.0,5495.0,4864.0,0.885,631
29161,MO,"Phelps County, MO",17329.0,2906.0,2275.0,0.783,631
01123,AL,"Tallapoosa County, AL",17076.0,2894.0,2264.0,0.782,630
21211,KY,"Shelby County, KY",18484.0,2197.0,1567.0,0.713,630
05029,AR,"Conway County, AR",8279.0,1750.0,1122.0,0.641,628
27035,MN,"Crow Wing County, MN",29402.0,3179.0,2552.0,0.803,627
32005,NV,"Douglas County, NV",21325.0,1827.0,1200.0,0.657,627
39075,OH,"Holmes County, OH",13395.0,1272.0,645.0,0.507,627
51023,VA,"Botetourt County, VA",13220.0,1054.0,427.0,0.405,627
46013,SD,"Brown County, SD",16285.0,2067.0,1441.0,0.697,626
20057,KS,"Ford County, KS",11796.0,1495.0,870.0,0.582,625
19167,IA,"Sioux County, IA",12690.0,984.0,360.0,0.366,624
48049,TX,"Brown County, TX",14972.0,2400.0,1776.0,0.74,624
13073,GA,"Columbia County, GA",55149.0,4292.0,3669.0,0.855,623
29027,MO,"Callaway County, MO",16485.0,2064.0,1441.0,0.698,623
48073,TX,"Cherokee County, TX",18185.0,3290.0,2668.0,0.811,622
53031,WA,"Jefferson County, WA",16340.0,1949.0,1327.0,0.681,622
17109,IL,"McDonough County, IL",11856.0,2301.0,1680.0,0.73,621
05141,AR,"Van Buren County, AR",7432.0,1414.0,795.0,0.562,619
27141,MN,"Sherburne County, MN",35555.0,2399.0,1780.0,0.742,619
22077,LA,"Pointe Coupee Parish, LA",8335.0,1621.0,1004.0,0.619,617
48241,TX,"Jasper County, TX",13845.0,2778.0,2161.0,0.778,617
51185,VA,"Tazewell County, VA",16290.0,3106.0,2490.0,0.802,616
01121,AL,"Talladega County, AL",33644.0,6332.0,5717.0,0.903,615
56029,WY,"Park County, WY",13330.0,1089.0,474.0,0.435,615
09130,CT,"Lower Connecticut River Valley Planning Region, CT",74068.0,5641.0,5027.0,0.891,614
29159,MO,"Pettis County, MO",16996.0,2554.0,1941.0,0.76,613
56007,WY,"Carbon County, WY",6116.0,897.0,284.0,0.317,613
21045,KY,"Casey County, KY",6482.0,1569.0,959.0,0.611,610
48015,TX,"Austin County, TX",12128.0,1716.0,1111.0,0.647,605
04003,AZ,"Cochise County, AZ",50982.0,8177.0,7575.0,0.926,602
29071,MO,"Franklin County, MO",43036.0,3652.0,3050.0,0.835,602
28039,MS,"George County, MS",9302.0,1625.0,1025.0,0.631,600
34019,NJ,"Hunterdon County, NJ",50860.0,2425.0,1825.0,0.753,600
39063,OH,"Hancock County, OH",31615.0,3438.0,2838.0,0.825,600
47099,TN,"Lawrence County, TN",16991.0,2986.0,2390.0,0.8,596
19033,IA,"Cerro Gordo County, IA",19538.0,2352.0,1760.0,0.748,592
21121,KY,"Knox County, KY",11711.0,4321.0,3730.0,0.863,591
28003,MS,"Alcorn County, MS",14456.0,2912.0,2323.0,0.798,589
48493,TX,"Wilson County, TX",18185.0,2109.0,1522.0,0.722,587
08097,CO,"Pitkin County, CO",9215.0,836.0,250.0,0.299,586
01099,AL,"Monroe County, AL",7363.0,1615.0,1030.0,0.638,585
13219,GA,"Oconee County, GA",14994.0,1009.0,424.0,0.42,585
16083,ID,"Twin Falls County, ID",34754.0,3905.0,3320.0,0.85,585
21209,KY,"Scott County, KY",22642.0,2539.0,1955.0,0.77,584
47025,TN,"Claiborne County, TN",13724.0,2613.0,2031.0,0.777,582
19191,IA,"Winneshiek County, IA",8139.0,837.0,256.0,0.306,581
36101,NY,"Steuben County, NY",39219.0,5340.0,4761.0,0.892,579
47183,TN,"Weakley County, TN",13384.0,2447.0,1869.0,0.764,578
08067,CO,"La Plata County, CO",24378.0,2702.0,2125.0,0.786,577
22113,LA,"Vermilion Parish, LA",21797.0,4469.0,3893.0,0.871,576
35053,NM,"Socorro County, NM",5269.0,1883.0,1307.0,0.694,576
51015,VA,"Augusta County, VA",31083.0,2336.0,1762.0,0.754,574
13147,GA,"Hart County, GA",11034.0,1719.0,1146.0,0.667,573
46029,SD,"Codington County, SD",12526.0,1200.0,628.0,0.523,572
16049,ID,"Idaho County, ID",6776.0,882.0,311.0,0.353,571
48289,TX,"Leon County, TX",6741.0,1121.0,551.0,0.492,570
13119,GA,"Franklin County, GA",8994.0,1888.0,1320.0,0.699,568
28031,MS,"Covington County, MS",7323.0,1876.0,1309.0,0.698,567
48419,TX,"Shelby County, TX",9366.0,2041.0,1474.0,0.722,567
44001,RI,"Bristol County, RI",20104.0,1640.0,1074.0,0.655,566
23009,ME,"Hancock County, ME",25572.0,2707.0,2142.0,0.791,565
21213,KY,"Simpson County, KY",8025.0,1516.0,955.0,0.63,561
34039,NJ,"Union County, NJ",203277.0,18431.0,17870.0,0.97,561
56013,WY,"Fremont County, WY",15037.0,1778.0,1217.0,0.684,561
29015,MO,"Benton County, MO",8573.0,1630.0,1070.0,0.656,560
06101,CA,"Sutter County, CA",33292.0,4944.0,4385.0,0.887,559
27131,MN,"Rice County, MN",23493.0,2406.0,1847.0,0.768,559
05047,AR,"Franklin County, AR",7048.0,1343.0,786.0,0.585,557
13123,GA,"Gilmer County, GA",13015.0,1802.0,1247.0,0.692,555
51600,VA,"Fairfax city, VA",9155.0,841.0,286.0,0.34,555
53055,WA,"San Juan County, WA",9015.0,1066.0,512.0,0.48,554
46083,SD,"Lincoln County, SD",27879.0,1472.0,919.0,0.624,553
29225,MO,"Webster County, MO",13964.0,1918.0,1367.0,0.713,551
21009,KY,"Barren County, KY",18017.0,3480.0,2931.0,0.842,549
39035,OH,"Cuyahoga County, OH",554551.0,91106.0,90557.0,0.994,549
10005,DE,"Sussex County, DE",114835.0,11813.0,11267.0,0.954,546
05093,AR,"Mississippi County, AR",15452.0,3496.0,2953.0,0.845,543
48019,TX,"Bandera County, TX",9255.0,1212.0,670.0,0.553,542
29229,MO,"Wright County, MO",7187.0,1515.0,974.0,0.643,541
21185,KY,"Oldham County, KY",23025.0,1314.0,774.0,0.589,540
39043,OH,"Erie County, OH",32482.0,4235.0,3695.0,0.872,540
20079,KS,"Harvey County, KS",13700.0,1324.0,785.0,0.593,539
37175,NC,"Transylvania County, NC",14584.0,2185.0,1647.0,0.754,538
26069,MI,"Iosco County, MI",11713.0,2276.0,1739.0,0.764,537
32031,NV,"Washoe County, NV",199296.0,21465.0,20928.0,0.975,537
49051,UT,"Wasatch County, UT",12880.0,661.0,128.0,0.194,533
29049,MO,"Clinton County, MO",8329.0,1177.0,646.0,0.549,531
51830,VA,"Williamsburg city, VA",5020.0,927.0,397.0,0.428,530
19049,IA,"Dallas County, IA",42471.0,2865.0,2337.0,0.816,528
39055,OH,"Geauga County, OH",35807.0,2100.0,1572.0,0.749,528
18031,IN,"Decatur County, IN",10712.0,1124.0,597.0,0.531,527
18169,IN,"Wabash County, IN",12674.0,1425.0,898.0,0.63,527
36021,NY,"Columbia County, NY",26627.0,3119.0,2592.0,0.831,527
48401,TX,"Rusk County, TX",18027.0,2538.0,2012.0,0.793,526
01129,AL,"Washington County, AL",5963.0,1344.0,821.0,0.611,523
29167,MO,"Polk County, MO",12059.0,1827.0,1306.0,0.715,521
34041,NJ,"Warren County, NJ",45391.0,3883.0,3363.0,0.866,520
48337,TX,"Montague County, TX",8538.0,1357.0,837.0,0.617,520
05097,AR,"Montgomery County, AR",3715.0,892.0,373.0,0.418,519
27135,MN,"Roseau County, MN",6296.0,862.0,345.0,0.4,517
13241,GA,"Rabun County, GA",7615.0,1066.0,550.0,0.516,516
01009,AL,"Blount County, AL",22180.0,3243.0,2731.0,0.842,512
28129,MS,"Smith County, MS",5592.0,1018.0,506.0,0.497,512
48123,TX,"DeWitt County, TX",6921.0,1330.0,818.0,0.615,512
51770,VA,"Roanoke city, VA",43575.0,7868.0,7359.0,0.935,509
12055,FL,"Highlands County, FL",46879.0,7854.0,7346.0,0.935,508
28161,MS,"Yalobusha County, MS",4996.0,1096.0,588.0,0.536,508
13195,GA,"Madison County, GA",11242.0,1879.0,1372.0,0.73,507
48097,TX,"Cooke County, TX",16528.0,2067.0,1561.0,0.755,506
28013,MS,"Calhoun County, MS",5611.0,1240.0,736.0,0.594,504
31141,NE,"Platte County, NE",13658.0,1469.0,969.0,0.66,500
48233,TX,"Hutchinson County, TX",7000.0,978.0,478.0,0.489,500
05149,AR,"Yell County, AR",8323.0,1350.0,853.0,0.632,497
21157,KY,"Marshall County, KY",13209.0,1721.0,1224.0,0.711,497
13175,GA,"Laurens County, GA",18592.0,4309.0,3814.0,0.885,495
47123,TN,"Monroe County, TN",19714.0,3559.0,3064.0,0.861,495
06103,CA,"Tehama County, CA",24788.0,3950.0,3457.0,0.875,493
31013,NE,"Box Butte County, NE",4505.0,814.0,321.0,0.394,493
27097,MN,"Morrison County, MN",14084.0,1653.0,1162.0,0.703,491
28083,MS,"Leflore County, MS",10203.0,3357.0,2866.0,0.854,491
35027,NM,"Lincoln County, NM",10000.0,1957.0,1466.0,0.749,491
48341,TX,"Moore County, TX",7157.0,1106.0,616.0,0.557,490
31047,NE,"Dawson County, NE",9145.0,1060.0,571.0,0.539,489
42029,PA,"Chester County, PA",204774.0,12025.0,11536.0,0.959,489
51197,VA,"Wythe County, VA",12533.0,2135.0,1651.0,0.773,484
28127,MS,"Simpson County, MS",9543.0,1669.0,1186.0,0.711,483
48349,TX,"Navarro County, TX",19044.0,3117.0,2635.0,0.845,482
18137,IN,"Ripley County, IN",11531.0,1326.0,845.0,0.637,481
16053,ID,"Jerome County, ID",8277.0,1106.0,626.0,0.566,480
