case_id,navigator_id,enrollment_month,civica_assisted,household_size,earned_income_share,primary_language,county,intake_channel,expedited,payment_error,time_to_decision_days,intake_to_handoff_complete,recert_success
511,27,4,0.0,1,0.5433683377095297,english,fresno,in_person,1,14.938354634817417,19.398448824971442,0,1
512,23,11,1.0,2,0.9409159273596586,spanish,fresno,online,1,15.625929095831813,20.4114435013561,0,1
513,26,1,1.0,4,0.11561863204139887,english,los_angeles,online,0,3.6433519750306407,16.056305012408693,1,1
514,5,11,1.0,5,0.046302569043562725,vietnamese,other,online,0,5.0599141328015556,24.832853103076452,1,1
515,8,6,1.0,2,0.32433624343025624,vietnamese,sacramento,partner_cbo,0,7.086410677922757,40.27145089693225,0,1
516,26,8,0.0,3,0.8327837840488437,english,san_diego,in_person,0,16.001325057162756,33.940542287839534,1,0
517,30,4,1.0,3,0.41964836313108406,spanish,fresno,phone,0,12.168222699568048,22.913727645019897,1,1
518,2,8,1.0,3,0.8223122123450903,other,fresno,online,0,9.90570970760677,27.511487187703292,0,0
519,31,3,1.0,4,0.7298447720998253,english,los_angeles,phone,1,5.288502780540498,34.496314825214625,1,1
520,1,5,0.0,1,0.21167295109646028,english,other,online,0,5.427224592967763,40.657301678371525,1,1
521,6,1,1.0,4,0.20142652766362254,spanish,other,online,0,6.031494811530736,31.037176241920953,1,0
522,22,4,0.0,2,0.46559539779801173,english,los_angeles,online,1,9.148585728449493,29.826137133120163,1,1
523,5,6,0.0,2,0.22293805926618576,english,los_angeles,in_person,0,17.653474620581644,35.9355680302141,1,1
524,24,7,1.0,6,0.5110368085974935,spanish,los_angeles,online,0,14.49932340740909,23.98968472668995,1,0
525,3,11,1.0,6,0.729765366919814,english,sacramento,online,0,3.9038534639216573,25.174444148549245,1,1
526,30,4,1.0,3,0.5148342122050558,spanish,sacramento,partner_cbo,0,7.970099725742378,23.501779804245686,1,1
527,22,7,0.0,3,0.6193640467835478,english,los_angeles,online,0,9.199135390078569,31.351434814217583,1,1
528,7,2,1.0,2,0.8179796095516508,spanish,los_angeles,online,0,10.046083559612546,32.39141212127346,0,1
529,0,5,1.0,6,0.7041734222828252,english,fresno,partner_cbo,0,12.615265700730092,32.8813242169485,1,1
530,2,9,0.0,7,0.13880294651723174,spanish,los_angeles,phone,0,16.343692179696934,22.11793492428101,1,0
531,33,5,1.0,2,0.44128151881614447,spanish,los_angeles,online,0,6.4089163290205455,29.267894018669477,1,1
532,11,8,0.0,1,0.3286211641559632,spanish,los_angeles,in_person,1,11.358001306518881,37.15658340873568,1,1
533,12,10,0.0,6,0.5222219841783637,english,san_diego,in_person,0,9.689585640290419,23.630305228949172,1,1
534,2,12,0.0,4,0.6430963986299727,english,los_angeles,phone,0,8.895946026523637,26.184956129188127,1,1
535,21,7,1.0,5,0.46095923850762277,spanish,los_angeles,in_person,1,11.22679309965511,23.16286594650435,1,1
536,20,3,1.0,6,0.6213805940221698,spanish,fresno,online,0,10.401938081014615,16.621697907037564,1,1
537,2,7,1.0,6,0.4162229037274025,spanish,san_diego,online,0,13.418709857052527,35.49606827179202,1,1
538,39,2,0.0,2,0.617884918812404,english,other,partner_cbo,0,12.857915360005276,25.21460768877189,1,0
539,31,9,0.0,1,0.5889463725328773,english,other,phone,1,14.644809586223394,28.104072898289964,1,1
540,4,9,0.0,6,0.5379158028124237,chinese,los_angeles,online,0,17.81019072369407,39.88776681687648,0,1
541,16,10,1.0,7,0.283393668193436,english,other,online,1,1.3783450001108273,19.083841718562635,1,1
542,23,3,1.0,6,0.3948855698915077,english,other,in_person,0,9.889101045870223,22.905391540499593,1,1
543,38,2,1.0,1,0.6849941036912823,spanish,los_angeles,online,1,2.7945003755639437,19.925796465167313,1,1
544,25,5,1.0,2,0.4147113236718522,english,other,online,1,5.173950361789078,17.755748301969568,1,1
545,37,4,1.0,6,0.34526123670017883,spanish,los_angeles,online,0,4.676660181878992,30.607008679931802,1,1
546,19,10,1.0,4,0.5502226401599917,other,san_diego,online,0,9.306677452079883,34.57414854369699,1,1
547,35,2,1.0,7,0.4018862378822812,english,los_angeles,partner_cbo,0,11.228783320163528,24.63784217753778,1,1
548,17,7,1.0,5,0.08082108251310001,spanish,san_diego,online,1,18.354288945204193,20.12514265166414,1,0
549,18,10,1.0,7,0.35035843327985233,spanish,fresno,phone,1,12.509552076533689,30.06413121833403,1,1
550,0,5,1.0,7,0.5186056951857378,chinese,san_diego,partner_cbo,0,16.542026072284536,32.962229732955784,0,0
551,11,12,1.0,6,0.13278050092610322,chinese,los_angeles,in_person,0,8.485066945087057,29.40108160725766,1,1
552,36,5,1.0,4,0.7841407079638221,english,san_diego,in_person,0,13.554189008228647,39.00341898139894,1,1
553,18,11,1.0,2,0.5199280881721163,spanish,san_diego,partner_cbo,1,15.839916694687933,27.161802112951108,1,0
554,5,9,1.0,2,0.12210245153649997,spanish,los_angeles,phone,0,7.201696594396772,18.61037257880143,0,1
555,1,1,1.0,1,0.8410842206865577,english,fresno,online,0,9.157873019650063,36.24118145391284,1,1
556,38,7,1.0,3,0.41321769606052217,vietnamese,los_angeles,in_person,1,10.946028241162656,15.328339359940086,1,1
557,1,12,1.0,5,0.783288978022116,english,san_diego,partner_cbo,0,12.55005138097046,23.092861958223033,0,1
558,34,4,1.0,2,0.2344032696738456,spanish,los_angeles,phone,0,5.403447179326152,28.50731619680759,0,1
559,15,10,0.0,5,0.2181518168884513,english,other,online,0,13.102713901405508,28.100258438132173,1,0
560,33,7,0.0,6,0.7866360152039971,english,los_angeles,phone,0,25.176222941720027,40.227477155989824,1,1
561,9,4,1.0,3,0.16842767109566933,spanish,los_angeles,online,1,4.166834546129466,10.735312605324902,0,1
562,29,4,1.0,4,0.45464814537092635,english,fresno,partner_cbo,0,5.567807931083782,23.343635175690192,1,1
563,31,11,0.0,6,0.43416787520273153,english,los_angeles,online,1,16.98038165979089,28.21602176500056,0,1
564,16,5,1.0,6,0.9558726272348285,english,san_diego,online,0,5.806233426130824,36.801216854221366,1,1
565,6,3,1.0,2,0.41426861998678144,english,other,phone,0,8.031169736192824,23.29705934844202,1,1
566,16,12,0.0,4,0.33957348458485276,english,san_diego,phone,0,15.778779593267808,23.86694301704157,0,1
567,13,6,1.0,1,0.8039187409715275,vietnamese,san_diego,online,0,6.903519944399107,24.001013244963374,1,1
568,1,4,1.0,6,0.25003428457659155,spanish,los_angeles,online,0,8.27171824438355,30.482611017969198,1,1
569,18,12,1.0,5,0.5799298073394376,other,san_diego,partner_cbo,1,11.587690307506309,36.440454261428975,0,0
570,8,3,1.0,6,0.8189199527332292,english,los_angeles,phone,0,16.31994789629734,24.44246561036947,1,1
571,9,1,1.0,6,0.9219912028915701,other,other,online,0,8.924154054177752,22.551391781968533,0,1
572,9,12,0.0,2,0.21908479066440714,spanish,other,phone,0,6.3489096094149176,27.051324898890968,1,1
573,26,3,1.0,7,0.3749265692321822,english,other,partner_cbo,0,9.868763400440432,31.323438463552893,1,0
574,38,1,0.0,2,0.5076423943179378,english,san_diego,online,0,7.762311217569399,34.67709071687928,1,1
575,4,12,0.0,5,0.7852937686069823,english,san_diego,online,0,17.24532022046575,28.335454359123123,1,1
576,24,10,1.0,5,0.644640694691635,english,los_angeles,online,0,4.751849105168465,29.363111442433848,1,1
577,18,5,1.0,1,0.33831223899473833,chinese,sacramento,online,0,7.9738842280989894,25.15394856906483,1,1
578,21,3,1.0,6,0.8031761235301265,english,los_angeles,online,0,18.292428186820874,44.852494409543795,1,1
579,18,8,1.0,2,0.20928656700239695,spanish,los_angeles,online,0,12.140486451104247,22.404654880184502,1,1
580,11,4,0.0,4,0.5689073728323696,english,los_angeles,online,1,10.943752654363223,37.15645649234481,1,1
581,31,6,0.0,3,0.87524563173457,english,los_angeles,online,1,12.75164913992174,31.67558167832382,0,0
582,12,12,1.0,6,0.47201749297564766,spanish,other,online,0,4.14646768753735,14.316060483365314,1,0
583,8,2,1.0,2,0.5014536750384831,vietnamese,other,online,1,11.513131443062376,24.447081133933434,1,0
584,4,7,1.0,5,0.8345330446554575,other,san_diego,partner_cbo,0,16.68355166666145,28.77920445322723,1,0
585,14,4,0.0,6,0.3323956673197274,english,fresno,partner_cbo,0,18.65021703503534,53.780165493739766,1,1
586,35,12,0.0,1,0.6674202422852283,english,sacramento,partner_cbo,0,15.349104480260996,28.67944152954016,1,1
587,21,3,1.0,2,0.2780290122544928,english,sacramento,online,0,9.269782939899116,14.309778498514584,1,1
588,5,12,1.0,6,0.8665764465367402,spanish,los_angeles,in_person,0,7.2983819544791215,33.16353974599672,1,1
589,26,10,1.0,1,0.6733270213801021,english,other,online,1,10.923980900645626,17.374894120334485,1,0
590,10,7,0.0,7,0.8093140430998214,english,san_diego,in_person,0,9.785997046863931,28.9215080966984,0,1
591,16,12,1.0,5,0.4780752802817003,english,other,online,0,10.631101412504165,32.9356572797723,1,1
592,16,6,1.0,4,0.3936054409736119,english,other,partner_cbo,0,12.157761719835003,34.95488148386293,0,1
593,14,3,1.0,1,0.9305727014290497,chinese,los_angeles,online,0,10.2804794338076,27.29592292640886,1,1
594,0,5,1.0,4,0.5608872966617603,english,fresno,phone,1,6.97209809631806,25.456212545286974,1,0
595,1,12,1.0,3,0.6902346050231586,chinese,other,online,1,13.176813234799031,27.285834786661496,1,1
596,30,12,1.0,5,0.7713351761896751,english,other,partner_cbo,0,18.73700117294387,38.14031639168259,1,1
597,36,5,1.0,5,0.5107338662826993,vietnamese,los_angeles,partner_cbo,0,14.688569956692334,31.217228049318397,1,0
598,5,9,0.0,1,0.32827062391804,english,san_diego,partner_cbo,1,13.019727396916526,31.84595803440343,1,1
599,18,3,1.0,5,0.19225213438565053,english,san_diego,online,0,10.844469604090394,30.948367570807747,1,1
600,17,5,1.0,4,0.20944259344177193,spanish,sacramento,online,0,6.025929933009314,24.52579006519722,1,1
601,31,8,1.0,7,0.39551491711486464,spanish,sacramento,online,0,15.895364009961614,31.285559721981322,0,1
602,36,7,1.0,6,0.8498604258883037,english,other,online,0,3.887990973546195,27.52403382141267,0,1
603,35,6,0.0,4,0.6226718297200955,english,sacramento,online,0,9.80263640458078,29.072350882921246,0,1
604,32,9,0.0,1,0.7713057397802445,english,other,online,1,14.748781146698173,30.687500239527694,0,0
605,9,1,1.0,1,0.34347425348126825,spanish,other,partner_cbo,0,14.897972633160695,20.172081476304747,1,1
606,22,12,1.0,7,0.47673493500230335,english,los_angeles,phone,1,8.722315002872778,14.321928702252967,1,1
607,14,1,1.0,2,0.7838543849172381,english,sacramento,in_person,0,8.732520196636038,13.975032347953718,1,0
608,14,2,1.0,4,0.7457360350774193,spanish,los_angeles,in_person,0,8.159640512560651,26.692116580561613,1,1
609,23,5,1.0,5,0.5477956882964659,chinese,san_diego,online,0,14.666244688970615,43.279842892778234,1,1
610,24,4,1.0,6,0.7575656603390355,spanish,los_angeles,partner_cbo,0,6.108930823852012,48.61539041831192,0,0
611,28,5,1.0,5,0.7719533062013881,spanish,los_angeles,in_person,0,7.710643797279554,25.957837539562625,1,0
612,5,9,1.0,2,0.4502092337770724,spanish,san_diego,online,0,9.063752864179708,21.88410454998276,1,0
613,29,12,1.0,7,0.775868139887305,english,los_angeles,in_person,1,10.603538265547897,24.038252490653765,0,1
614,29,11,0.0,1,0.4977506132153703,chinese,los_angeles,phone,1,12.59279462935,36.07613138540511,1,1
615,28,3,1.0,2,0.5308773884034942,english,los_angeles,online,0,7.456610363198796,27.902217425318877,1,1
616,38,9,0.0,3,0.816555335376854,spanish,san_diego,online,0,19.23893564952921,44.78981915296871,0,1
617,36,7,0.0,2,0.42922346704350817,spanish,los_angeles,partner_cbo,0,7.073192374795295,32.870702216148146,1,0
618,0,10,0.0,5,0.8350090980200503,english,san_diego,online,0,19.929974621642206,34.124230369210316,0,1
619,31,9,0.0,2,0.6202518067105951,spanish,other,in_person,0,6.9220373425820485,38.45931738154368,0,0
620,35,5,1.0,4,0.6134467689115191,chinese,other,in_person,0,15.507622299109098,25.174047472588974,0,1
621,26,9,1.0,3,0.7363645686932851,english,san_diego,partner_cbo,0,19.232772701683345,31.36701827020461,1,1
622,30,2,1.0,4,0.3022040842204976,spanish,sacramento,online,0,13.456220066305793,40.5612614959564,0,1
623,37,10,1.0,6,0.7585786684279539,vietnamese,san_diego,partner_cbo,1,11.371995840416147,36.623117274222565,1,1
624,17,8,0.0,3,0.9296941401009735,english,los_angeles,online,0,10.154906676114752,28.26800861898675,0,1
625,13,12,1.0,5,0.6995582075465667,english,los_angeles,online,0,9.367985162058629,27.62180490420082,0,1
626,4,12,0.0,5,0.34096235320375334,english,los_angeles,in_person,0,1.3365726042954051,36.56761927136002,0,1
627,24,9,0.0,6,0.32210471901122767,english,sacramento,phone,0,4.376915485487058,27.796554884114066,1,1
628,20,9,1.0,4,0.1549585598301366,english,san_diego,partner_cbo,0,4.008934939432835,35.57237289628324,1,1
629,33,2,1.0,5,0.3021538960259627,spanish,san_diego,partner_cbo,0,7.607543538232948,22.721461571064406,0,0
630,9,6,0.0,6,0.23133577369635963,vietnamese,los_angeles,online,0,13.401934337386042,38.68781657079328,0,0
631,23,8,0.0,6,0.29857680823307187,english,los_angeles,online,0,6.450875277626514,21.597940485093815,1,0
632,39,2,0.0,3,0.6980514264885899,other,fresno,phone,1,2.8780618862218255,32.945006380967946,0,1
633,8,9,0.0,1,0.3615226812644996,spanish,los_angeles,phone,0,13.02365374311539,35.683554507787576,1,1
634,1,8,1.0,4,0.8477640314573859,other,other,online,0,13.56064887092148,32.398315054933605,0,0
635,17,8,1.0,3,0.2373658510261773,english,los_angeles,phone,0,5.365438614382331,14.932699181782468,1,1
636,2,10,0.0,7,0.8143861063659571,english,other,partner_cbo,0,18.75384050386549,31.577903282058145,1,1
637,28,12,1.0,1,0.3905079832500091,english,san_diego,online,1,3.760544188126618,24.88272533963338,0,1
638,36,2,0.0,6,0.206641953820277,english,san_diego,online,1,7.177081778824918,17.821890992292083,1,1
639,39,4,0.0,7,0.2783520531474771,chinese,los_angeles,online,1,11.559926802286723,35.832360929340986,1,1
640,28,9,1.0,7,0.7081087731631056,english,other,partner_cbo,0,18.482114062113173,33.5040995951828,0,1
641,16,7,1.0,1,0.6974063127201394,spanish,other,online,0,13.488029745357492,9.685813873183605,1,1
642,17,4,1.0,5,0.5179453032298439,spanish,los_angeles,phone,0,11.284022241223727,30.61743305650306,1,1
643,32,12,1.0,7,0.38257653422914034,english,san_diego,in_person,0,15.700941378950205,34.672717646287616,0,1
644,12,1,0.0,5,0.6670697084911928,english,los_angeles,online,0,10.750848804805504,23.863379149418666,1,1
645,27,11,0.0,7,0.21802567121330974,chinese,sacramento,online,0,11.09366646784052,26.003595272619336,1,1
646,38,5,1.0,7,0.5172512500161629,spanish,los_angeles,online,0,14.73687673313305,33.04900646879524,1,1
647,12,3,0.0,3,0.5230918395008827,english,other,in_person,0,9.129691050712497,31.450805068688755,0,0
648,4,3,0.0,3,0.738161354062069,english,fresno,in_person,0,12.505739291891846,30.47970363838234,1,1
649,18,2,0.0,4,0.6701938656510145,english,los_angeles,online,0,1.5510295031372028,37.2362179780933,1,1
650,12,2,1.0,4,0.5766585391445166,vietnamese,other,in_person,0,21.445656136343562,28.65319895806276,0,1
651,20,12,1.0,7,0.8428865521521193,other,los_angeles,online,0,18.952329026510952,36.04126777569257,1,1
652,22,7,0.0,5,0.15427818775845578,english,los_angeles,online,0,2.671246945169967,18.369040212795724,1,1
653,37,11,1.0,1,0.6625618044628762,other,sacramento,online,1,7.407835350134672,25.00133497231132,1,1
654,0,1,1.0,7,0.6458580180777422,spanish,fresno,partner_cbo,0,8.549353574805366,36.75543780567589,1,1
655,26,4,1.0,1,0.0992946033875378,spanish,fresno,online,0,7.700985811763655,15.859351262696654,1,0
656,10,8,1.0,4,0.75808715142249,spanish,other,partner_cbo,0,9.376252500130636,43.83393752091188,1,1
657,35,6,1.0,3,0.22119943483769122,english,los_angeles,phone,1,1.5751935507323367,16.19673080875185,1,1
658,4,1,1.0,3,0.6817200165852921,spanish,san_diego,in_person,0,15.829429824291434,28.737473091717437,0,1
659,1,1,0.0,3,0.6504419048842505,english,los_angeles,online,0,6.078988232759987,30.181326726616756,1,1
660,21,11,0.0,1,0.6331842721958612,vietnamese,los_angeles,online,0,18.029494532703485,42.42730639733269,0,1
661,10,2,1.0,7,0.8806347791631868,english,fresno,online,0,11.92791928063846,37.19310834774348,1,1
662,38,12,1.0,4,0.3310269187711859,english,fresno,online,1,7.594971944516115,30.148697322750394,1,1
663,21,1,1.0,4,0.1654573134131535,spanish,sacramento,partner_cbo,0,6.44780656044639,31.989680732666166,1,1
664,11,6,1.0,4,0.68474754396507,chinese,sacramento,online,0,2.1947846178188257,33.4635527244541,1,1
665,19,11,0.0,1,0.15394755392072884,chinese,san_diego,partner_cbo,0,8.59347220482007,29.88572212761716,1,0
666,25,2,0.0,4,0.5288479645967986,spanish,fresno,phone,0,6.929002325694358,40.20975183475308,1,1
667,35,2,0.0,1,0.41361885406612786,english,los_angeles,phone,0,2.454688025322241,31.678002179867377,1,1
668,14,1,1.0,3,0.23412012875243837,spanish,los_angeles,in_person,0,15.278889304386086,34.077042136028794,1,0
669,14,11,0.0,2,0.13970316500666213,english,other,in_person,0,3.840950730471171,22.296205411636677,1,1
670,18,3,0.0,3,0.25992928264377435,spanish,los_angeles,online,0,11.81604513771817,30.896684887758973,1,1
671,18,8,0.0,4,0.6976604142612521,english,other,in_person,1,10.252036175613293,20.316000456086233,1,0
672,27,4,0.0,6,0.5345653945110552,spanish,los_angeles,phone,0,8.062783331452115,37.460956709825886,0,0
673,20,11,1.0,2,0.35804398320640385,english,san_diego,partner_cbo,0,8.355856649603423,16.94449551867701,1,1
674,37,7,1.0,5,0.7451288308105076,vietnamese,los_angeles,phone,0,10.953570386670256,39.83658629762919,1,1
675,34,10,1.0,2,0.6284119840652416,english,other,partner_cbo,0,11.0907272224571,25.337130938423034,1,1
676,6,8,1.0,5,0.5270943005195365,spanish,fresno,partner_cbo,1,19.07648921455334,23.8909393748131,0,1
677,24,6,1.0,1,0.6412167921319075,spanish,other,online,0,9.813019531577806,27.295812823941137,1,0
678,11,8,1.0,7,0.27860298929584465,spanish,other,partner_cbo,0,11.370061926103936,30.20409166863977,0,0
679,38,4,0.0,7,0.17107958305019041,english,other,phone,0,20.59595705307833,28.923015588609502,1,1
680,22,12,1.0,1,0.6515345525553412,spanish,fresno,phone,0,6.834013724657948,37.63931891700579,1,1
681,2,3,0.0,3,0.3784116707297842,english,other,online,0,15.608439653042709,33.38109423541922,1,1
682,5,12,1.0,7,0.335616198429498,spanish,sacramento,partner_cbo,0,8.18162161378451,39.10861868302288,0,1
683,24,5,0.0,7,0.759226211066751,english,other,online,1,19.206704213715255,36.025357354581075,0,1
684,7,11,1.0,5,0.543095188757497,spanish,san_diego,online,0,8.83101951273997,25.708994161754177,0,1
685,24,10,1.0,4,0.37564791024192323,spanish,sacramento,partner_cbo,0,5.958223066768161,40.14551647903198,1,1
686,32,1,1.0,4,0.7772766856433929,english,los_angeles,partner_cbo,0,7.037781870639084,30.349711879123273,1,1
687,15,4,0.0,6,0.2872804301375873,english,san_diego,in_person,0,16.71682380111604,33.2372789752235,1,0
688,18,8,0.0,4,0.6213685635503639,english,san_diego,partner_cbo,0,12.578515507865031,28.12632624996929,0,1
689,29,5,1.0,4,0.08876399557008711,english,fresno,partner_cbo,0,0.0,33.28850492840145,1,1
690,20,2,1.0,7,0.3061236377024842,other,los_angeles,online,0,8.495020391203717,34.12354128090978,1,1
691,8,7,1.0,1,0.5586249219235935,vietnamese,other,in_person,0,15.589392125513887,35.017951330368696,1,1
692,22,6,1.0,4,0.7638496113822917,english,other,in_person,0,9.010924521111448,37.27541930460889,1,1
693,9,2,0.0,4,0.7744927330193321,english,los_angeles,in_person,0,14.226828568638274,33.86722023930887,1,1
694,2,6,1.0,4,0.23131567178078108,spanish,other,online,1,9.3465819662848,11.381004439587693,0,1
695,8,2,0.0,7,0.8063648153813381,english,other,in_person,1,14.473363303789286,28.849802523164684,1,1
696,9,4,1.0,7,0.9161910688843281,vietnamese,other,online,0,9.309268958987856,39.65082887958769,0,0
697,20,6,0.0,5,0.6446509080486776,english,other,online,0,12.338598210606694,17.542929116110223,1,1
698,7,10,1.0,1,0.341775736601537,spanish,san_diego,in_person,0,8.736968941126559,29.650464026280197,1,0
699,27,6,1.0,7,0.7196846989292133,english,los_angeles,online,0,7.643654258326761,19.396079804497703,1,1
700,6,6,1.0,7,0.25015129734910035,spanish,san_diego,in_person,0,7.137454668255368,27.150342185569556,1,1
701,35,3,1.0,6,0.6606591133543742,english,sacramento,partner_cbo,0,9.224369601688984,22.013340658153652,1,0
702,26,8,1.0,7,0.8357494959341657,english,los_angeles,online,0,8.287675881358947,31.195481000823136,1,1
703,11,4,1.0,5,0.71596494339468,english,los_angeles,partner_cbo,1,17.644993092553985,34.23522254998044,1,0
704,20,4,1.0,6,0.617141852296677,spanish,los_angeles,phone,0,12.925173060521498,31.002386357300022,0,0
705,17,6,1.0,1,0.3715527615410176,english,los_angeles,phone,0,5.66991858588465,23.85600011896315,0,1
706,32,3,1.0,2,0.8573326221202533,spanish,los_angeles,phone,1,18.459039482739588,32.822470540028114,1,1
707,14,4,1.0,4,0.7858076033369662,english,los_angeles,partner_cbo,0,6.217679680372787,37.89242848200185,1,0
708,6,7,0.0,6,0.770898631178821,english,san_diego,in_person,1,16.053757341704436,37.233431084079804,0,0
709,24,9,0.0,5,0.5587350423923506,english,sacramento,online,0,11.975108550023874,27.751218751954305,1,1
710,31,8,1.0,4,0.8161769397904223,spanish,other,online,0,5.4696190173772505,16.75361791997353,1,0
711,4,6,1.0,2,0.6796218250236667,english,los_angeles,online,0,2.8165918777586434,20.243602873230188,1,0
712,37,8,1.0,1,0.47396203344318655,english,san_diego,in_person,1,2.156728918285091,24.347195441004715,1,1
713,10,3,1.0,3,0.699189612900742,english,los_angeles,online,1,1.256840734793764,24.906790929252633,1,1
714,3,9,0.0,7,0.6257031417731712,english,other,online,0,13.906392587173313,38.68889497224956,1,1
715,35,12,0.0,2,0.15339582313950295,english,los_angeles,phone,0,9.803420867443597,33.80340240399976,1,1
716,35,3,0.0,4,0.7958695977463885,english,sacramento,in_person,1,11.15752293762305,27.65280566418539,1,1
717,38,11,1.0,3,0.19129060247449345,chinese,san_diego,partner_cbo,0,5.432477553436498,15.453803471612787,1,1
718,15,2,1.0,2,0.5695425877657606,english,fresno,phone,1,7.306522665711291,19.002088062247303,1,1
719,15,1,1.0,3,0.36588530765645577,english,other,in_person,0,1.0627069513732526,28.36826101634807,0,1
720,11,12,0.0,6,0.6014489497392466,english,other,online,0,9.292327769946555,26.117496713900493,0,0
721,20,2,1.0,4,0.5961803237688273,spanish,los_angeles,phone,0,10.668322576913134,28.048726632226796,1,0
722,5,2,1.0,3,0.3424668148078558,vietnamese,san_diego,partner_cbo,0,14.611245088883997,37.68819883834286,1,0
723,23,6,1.0,3,0.5062439668108198,english,fresno,online,0,6.567382099529269,23.030215017857543,0,1
724,27,10,1.0,4,0.9049467819846349,spanish,sacramento,online,1,15.964916981188145,24.78739885071208,1,0
725,1,10,1.0,2,0.3785353105172632,spanish,sacramento,online,0,18.92498564939217,31.095813259297827,1,1
726,3,2,1.0,3,0.6327683336752716,spanish,los_angeles,phone,0,12.343569316323196,29.492696843171586,1,1
727,37,11,0.0,2,0.26512411419298804,english,other,partner_cbo,1,16.714621351213985,31.014273586966084,1,1
728,11,12,1.0,4,0.7375678514435487,english,fresno,phone,0,6.0066353041373555,34.645622798201195,1,0
729,11,12,1.0,5,0.38914196387033373,english,other,online,1,3.1095337116566144,25.52326171766639,1,0
730,5,4,1.0,6,0.6435312536696622,english,san_diego,partner_cbo,0,15.398448277496566,22.99134940752289,1,1
731,13,10,1.0,1,0.17810620754985673,spanish,los_angeles,partner_cbo,1,11.932226986591226,17.172134893739557,1,0
732,13,6,0.0,1,0.32715178030132896,spanish,other,in_person,1,10.602891779213367,28.287044400696608,1,1
733,24,10,1.0,7,0.4260442966506981,english,other,online,1,2.2380313091742856,15.842678722464164,1,1
734,11,12,1.0,4,0.23328610288961957,chinese,sacramento,partner_cbo,0,10.891174776717557,39.543903538309834,1,0
735,25,2,1.0,7,0.6823534197689706,spanish,other,phone,1,7.870123279939366,22.60423163869273,1,0
736,33,4,1.0,2,0.36875647102980114,spanish,los_angeles,online,0,13.476660441173925,25.18770918306835,1,1
737,8,4,1.0,5,0.7806624805906119,spanish,other,online,0,12.985820813159341,34.72290401433199,1,1
738,12,8,0.0,3,0.09233175477359526,english,other,partner_cbo,1,15.360065905204557,37.99058308394,0,1
739,18,3,1.0,2,0.7291008269713629,chinese,los_angeles,online,0,13.717984120552583,36.89607835461213,1,1
740,5,8,0.0,7,0.3807846330376202,spanish,san_diego,in_person,0,5.232209923324685,33.223474074849776,0,1
741,39,12,1.0,7,0.7545400452531079,english,other,in_person,0,9.543280921166156,40.97199555989178,1,0
742,6,9,1.0,5,0.7514174321496915,spanish,other,online,0,11.92530458374552,28.364771082342052,1,1
743,38,6,1.0,7,0.5920263590544373,chinese,sacramento,online,0,18.656446440300652,39.153336368174465,0,0
744,27,6,0.0,3,0.3234073898797403,english,san_diego,online,0,13.534518727308935,36.76668787004928,1,0
745,7,12,0.0,3,0.792248891253788,english,san_diego,phone,0,13.920310960635046,33.933581739651395,1,1
746,28,7,0.0,4,0.7352175380649623,english,los_angeles,phone,0,10.167523941087332,28.675197203233303,1,1
747,34,7,1.0,1,0.7250131380973688,spanish,los_angeles,online,0,12.134272070535882,37.58407213216208,0,1
748,22,7,1.0,7,0.43896530810224066,english,other,phone,0,8.147213907810785,16.609670141295467,1,1
749,2,4,0.0,4,0.6423563521904225,english,other,phone,1,10.629315824585621,19.265338493087217,1,1
750,25,1,1.0,4,0.9851964737468711,spanish,other,online,0,15.66409249373788,45.56116724805244,1,0
751,22,9,1.0,3,0.3063389252591657,spanish,los_angeles,partner_cbo,0,10.509538554687484,32.586452660154755,0,1
752,5,7,1.0,2,0.3799125899224063,spanish,los_angeles,in_person,0,12.89905721879674,23.996757928987723,1,1
753,32,12,1.0,5,0.27672212099352644,english,other,online,0,8.156266453765067,30.928608621892486,1,1
754,14,12,1.0,5,0.6977724095990557,english,sacramento,phone,0,19.069431443150968,36.72364842258928,1,1
755,16,2,1.0,1,0.4179869408511011,spanish,los_angeles,in_person,0,8.26081825953933,20.507927683971488,1,1
756,11,4,0.0,1,0.5585466890270904,spanish,other,partner_cbo,0,2.9010236226098023,42.53062295578728,1,1
757,7,3,1.0,4,0.8003887813072526,spanish,other,online,1,17.33662689997218,38.54870545295917,1,0
758,8,4,1.0,4,0.48772798314032434,spanish,other,online,0,10.979657264611964,26.83198209135643,1,1
759,29,2,1.0,1,0.6792727491472382,english,los_angeles,phone,0,13.191282612110477,31.756922131778758,1,1
760,14,1,0.0,4,0.5886630416350898,english,los_angeles,online,0,6.358651158839041,27.651645229770544,1,1
761,39,5,1.0,2,0.5265468781563593,english,other,partner_cbo,1,7.724569718746191,18.318048307326656,1,1
762,17,3,1.0,7,0.8347016154181613,english,fresno,phone,0,15.569837321102973,30.181576409878343,1,1
763,2,3,0.0,6,0.9217546892158663,english,los_angeles,online,0,15.445816005765348,33.625691808279655,0,1
764,15,11,1.0,6,0.8932498171597413,spanish,los_angeles,online,0,18.671146776856375,36.56253741531584,1,0
765,25,1,0.0,4,0.48367490692613446,chinese,san_diego,partner_cbo,1,11.701581813917484,21.165768557329805,1,1
766,28,3,1.0,1,0.5363640813336775,vietnamese,other,partner_cbo,0,10.715897361659081,30.96555128167821,1,1
767,3,10,1.0,5,0.30783747115479515,english,san_diego,partner_cbo,0,5.423219701960186,32.241421024076,1,1
